1.0 83.0 
2.0 148.0 
3.0 195.0 
4.0 222.0 
5.0 236.0 
6.0 243.0 
7.0 248.0 
8.0 250.0 
8.0 250.0 
9.0 252.0 
10.0 253.0 
10.0 253.0 
11.0 254.0 
11.0 254.0 
