1.0 84.0 
2.0 150.0 
3.0 195.0 
4.0 222.0 
5.0 235.0 
6.0 242.0 
7.0 246.0 
7.0 246.0 
7.0 246.0 
7.0 246.0 
8.0 250.0 
9.0 252.0 
9.0 252.0 
9.0 252.0 
10.0 253.0 
10.0 253.0 
10.0 253.0 
10.0 253.0 
11.0 254.0 
11.0 254.0 
11.0 254.0 
