1.0 84.0 
2.0 150.0 
2.0 150.0 
3.0 196.0 
4.0 221.0 
4.0 221.0 
5.0 235.0 
6.0 242.0 
6.0 242.0 
6.0 242.0 
7.0 247.0 
8.0 251.0 
8.0 251.0 
9.0 253.0 
10.0 254.0 
10.0 254.0 
