1.0 84.0 
2.0 150.0 
3.0 192.0 
4.0 220.0 
5.0 235.0 
6.0 243.0 
7.0 247.0 
8.0 251.0 
8.0 251.0 
9.0 252.0 
9.0 252.0 
9.0 252.0 
10.0 254.0 
