1.0 84.0 
2.0 150.0 
3.0 192.0 
4.0 215.0 
5.0 233.0 
6.0 241.0 
7.0 247.0 
8.0 249.0 
9.0 251.0 
9.0 251.0 
9.0 251.0 
9.0 251.0 
10.0 253.0 
10.0 253.0 
11.0 254.0 
11.0 254.0 
